fld_num,fld_names,lift,precision,recall,tot_lift,tot_recall,tot_prec
38,q_rl_close_10M^q_sma_volume_7M_pdif^prpsh_high_360M^q_rl_close_20M^q_rh_high_20M^q_sma_low_15M_pdif^q_slope_close_10M,0.50197,0.52967,0.20525,0.48198,0.04236,0.64556
1,prpsh_high_5M^q_sma_close_7M_pdif^q_sma_volume_10M_pdif^q_rl_close_10M^q_rh_low_30M^q_rh_high_10M^q_rh_close_30M,0.50718,0.53488,0.17392,0.49233,0.03611,0.65591
34,q_rh_low_10M^q_sma_high_10M_pdif^q_rh_close_30M^prpsh_high_30M^q_rl_close_30M^q_rl_high_10M^q_rl_low_30M,0.50226,0.52996,0.2034,0.48942,0.04244,0.653
41,q_rl_high_10M^q_sma_close_30M_pdif^q_rh_close_20M^prpsl_low_20M^q_rh_high_20M^q_sma_close_10M_pdif^q_rl_high_30M,0.50226,0.52996,0.2034,0.48379,0.04207,0.64737
15,prpsl_low_15M^q_sma_high_20M_pdif^prpsh_high_90M^q_rh_low_10M^q_rl_low_10M^q_sma_close_20M_pdif^q_rh_low_30M,0.50597,0.53367,0.18102,0.48884,0.03747,0.65241
44,q_rl_low_10M^prpsh_high_90M^q_rh_low_10M^q_sma_volume_10M_pdif^q_rl_low_30M^q_rh_close_10M^q_rh_high_30M,0.5026,0.5303,0.20123,0.47978,0.04134,0.64335
46,q_rl_low_30M^q_rl_close_10M^q_rh_low_20M^q_rl_close_20M^q_rh_close_30M^prpsh_high_60M^q_sma_close_10M_pdif,0.50362,0.53132,0.19506,0.48628,0.0404,0.64985
45,q_rl_low_20M^q_rh_high_10M^q_sma_volume_7M_pdif^prpsl_low_240M^q_rl_low_20M^prpsh_high_15M^q_rh_high_20M,0.5029,0.5306,0.19938,0.48365,0.04118,0.64723
23,prpsl_low_300M^q_sma_low_7M_pdif^prpsh_high_180M^q_rh_high_30M^q_sma_high_15M_pdif^q_rl_low_10M^q_sma_close_30M_pdif,0.51346,0.54115,0.13596,0.5164,0.02893,0.67998
39,q_rl_close_20M^q_sma_high_15M_pdif^q_rh_close_20M^q_sma_volume_7M_pdif^prpsl_low_90M^q_rh_low_20M^q_sma_close_10M_pdif,0.51346,0.54115,0.13596,0.50043,0.02825,0.664
39,q_rl_close_20M^q_slope_close_5M^prpsl_low_90M^q_sma_close_7M_pdif^q_sma_high_20M_pdif^q_sma_close_10M_pdif^q_sma_low_10M_pdif,0.51273,0.54043,0.14028,0.48981,0.02872,0.65339
35,q_rh_low_20M^q_rh_high_5M^q_sma_high_15M_pdif^prpsl_low_10M^q_sma_low_10M_pdif^q_rl_low_30M^q_rl_high_10M,0.50572,0.53342,0.18225,0.48186,0.03734,0.64544
2,prpsh_high_10M^q_rh_low_20M^q_sma_volume_7M_pdif^prpsh_high_180M^q_rh_low_30M^q_sma_high_20M_pdif^q_rl_close_10M,0.50682,0.53452,0.17562,0.49542,0.03666,0.65899
12,prpsh_high_360M^q_sma_low_7M_pdif^q_rl_high_30M^q_sma_low_10M_pdif^prpsh_high_300M^prpsl_low_180M^q_rh_high_5M,0.51715,0.54485,0.11343,0.48135,0.02273,0.64492
8,prpsh_high_120M^prpsl_low_180M^q_sma_volume_10M_pdif^q_rh_high_20M^q_sma_high_20M_pdif^q_sma_close_15M_pdif^q_rl_high_20M,0.50746,0.53516,0.17145,0.4872,0.0353,0.65077
6,prpsh_high_60M^q_rl_close_10M^prpsh_high_10M^q_rl_high_10M^q_sma_close_15M_pdif^q_sma_close_30M_pdif^q_rh_low_20M,0.5122,0.5399,0.14306,0.49804,0.02969,0.66162
39,q_rl_close_20M^q_rl_close_10M^q_sma_close_7M_pdif^q_rh_close_30M^q_rh_close_5M^prpsh_high_240M^q_rh_high_10M,0.50653,0.53423,0.17701,0.47499,0.03583,0.63857
16,prpsl_low_20M^q_sma_high_10M_pdif^q_rh_low_5M^prpsl_low_30M^q_sma_low_7M_pdif^q_rl_high_20M^q_rh_close_30M,0.50647,0.53417,0.17731,0.4831,0.03635,0.64668
29,q_rh_high_5M^q_rh_close_30M^prpsh_high_60M^q_rl_close_5M^q_sma_volume_7M_pdif^q_rh_low_10M^q_rh_close_10M,0.50499,0.53269,0.18611,0.4813,0.03815,0.64488
26,q_rh_close_10M^q_rh_low_30M^prpsh_high_120M^q_rl_close_5M^q_sma_low_15M_pdif^q_sma_close_30M_pdif^q_rl_high_30M,0.50157,0.52927,0.20648,0.48318,0.04273,0.64676
45,q_rl_low_20M^q_sma_close_20M_pdif^q_sma_high_15M_pdif^q_rh_close_10M^prpsh_high_10M^q_rl_low_10M^q_rl_high_20M,0.50439,0.53209,0.18935,0.49167,0.03949,0.65525
10,prpsh_high_240M^q_sma_close_20M_pdif^q_sma_close_7M_pdif^q_sma_high_10M_pdif^q_rh_low_10M^q_rl_close_30M^q_rl_low_30M,0.50439,0.53209,0.18935,0.48213,0.03891,0.64571
31,q_rh_high_20M^q_sma_high_15M_pdif^prpsh_high_360M^q_rh_close_5M^q_rh_high_5M^q_sma_close_20M_pdif^q_rl_high_30M,0.50439,0.53209,0.18935,0.47866,0.0387,0.64224
10,prpsh_high_240M^q_rl_close_20M^prpsh_high_60M^q_rl_high_30M^q_rh_low_10M^q_sma_close_20M_pdif^q_rh_low_30M,0.50207,0.52977,0.20324,0.47641,0.04158,0.63998
14,prpsl_low_10M^q_rh_high_10M^q_rh_close_20M^q_slope_close_10M^q_rl_close_10M^q_rl_high_20M^q_rh_low_5M,0.50221,0.52991,0.20231,0.48355,0.04184,0.64713
18,prpsl_low_60M^q_rl_low_20M^q_sma_close_10M_pdif^q_rh_close_30M^q_rh_low_5M^q_rh_low_20M^q_rl_high_30M,0.50263,0.53033,0.19969,0.48192,0.04116,0.64549
34,q_rh_low_10M^q_rh_close_30M^q_sma_volume_7M_pdif^prpsh_high_300M^q_rh_close_20M^prpsh_high_90M^q_rl_high_10M,0.50352,0.53122,0.19429,0.48579,0.04022,0.64937
11,prpsh_high_300M^prpsh_high_60M^q_sma_low_15M_pdif^q_rl_high_30M^q_rl_high_10M^q_rh_high_10M^q_sma_low_10M_pdif,0.51804,0.54574,0.10679,0.47838,0.02127,0.64196
30,q_rh_high_10M^q_rl_close_30M^q_sma_high_20M_pdif^q_rl_close_10M^q_sma_close_30M_pdif^q_rh_high_20M^q_slope_close_7M,0.50533,0.53303,0.18302,0.4944,0.03826,0.65798
28,q_rh_close_30M^q_sma_high_10M_pdif^prpsl_low_180M^q_rl_high_10M^q_sma_low_7M_pdif^q_sma_close_7M_pdif^q_rl_low_10M,0.51128,0.53898,0.14722,0.48501,0.03,0.64859
34,q_rh_low_10M^prpsl_low_180M^q_rh_close_20M^prpsl_low_15M^q_rl_close_10M^q_sma_volume_7M_pdif^q_sma_low_7M_pdif,0.50519,0.53289,0.1838,0.47132,0.03708,0.6349
20,prpsl_low_120M^q_rl_high_20M^q_rh_low_10M^prpsl_low_30M^q_sma_close_10M_pdif^q_rh_high_5M^q_sma_volume_10M_pdif,0.50644,0.53414,0.17623,0.48048,0.03598,0.64406
41,q_rl_high_10M^q_sma_low_15M_pdif^prpsl_low_30M^q_rl_close_5M^q_rl_low_20M^q_slope_close_7M^q_sma_volume_7M_pdif,0.51034,0.53804,0.15278,0.49077,0.03146,0.65435
42,q_rl_high_20M^q_rl_close_30M^q_rh_close_5M^q_sma_volume_10M_pdif^q_rl_high_30M^prpsh_high_360M^q_sma_high_20M_pdif,0.50507,0.53277,0.18441,0.48065,0.03776,0.64423
42,q_rl_high_20M^q_sma_low_15M_pdif^q_rh_close_20M^q_rl_close_30M^q_rl_close_10M^q_rh_high_30M^prpsh_high_90M,0.50982,0.53752,0.15586,0.48677,0.03193,0.65035
30,q_rh_high_10M^q_rh_low_10M^q_sma_volume_7M_pdif^q_rl_low_20M^q_sma_volume_10M_pdif^q_rh_low_20M^prpsl_low_10M,0.50928,0.53698,0.1591,0.49163,0.03287,0.65521
45,q_rl_low_20M^q_rl_close_20M^q_sma_close_10M_pdif^prpsh_high_30M^q_rh_low_10M^q_rl_high_30M^q_sma_low_15M_pdif,0.50129,0.52899,0.20694,0.48179,0.04275,0.64536
39,q_rl_close_20M^q_sma_low_15M_pdif^q_rl_close_5M^prpsl_low_240M^prpsl_low_360M^q_rh_high_30M^q_sma_low_10M_pdif,0.51721,0.54491,0.11142,0.49076,0.02266,0.65434
45,q_rl_low_20M^prpsh_high_120M^q_rh_close_30M^q_sma_close_10M_pdif^q_rh_low_10M^q_slope_close_15M^q_sma_high_20M_pdif,0.50141,0.52911,0.20617,0.48237,0.04262,0.64594
43,q_rl_high_30M^q_rl_high_30M^q_rh_low_30M^q_slope_close_7M^q_rl_low_10M^q_slope_close_10M^q_sma_high_20M_pdif,0.51072,0.53842,0.15031,0.49259,0.03102,0.65616
15,prpsl_low_15M^q_sma_high_20M_pdif^q_rl_low_10M^q_sma_close_30M_pdif^prpsh_high_300M^q_rh_close_30M^q_rh_high_20M,0.50162,0.52932,0.20478,0.4878,0.04267,0.65138
39,q_rl_close_20M^q_rl_close_30M^prpsl_low_20M^q_sma_high_10M_pdif^q_sma_close_10M_pdif^q_rh_high_5M^q_rh_high_30M,0.50452,0.53222,0.18735,0.49272,0.03912,0.65629
44,q_rl_low_10M^q_sma_close_7M_pdif^prpsh_high_15M^q_rl_low_20M^q_sma_close_10M_pdif^q_rh_high_20M^q_rl_close_5M,0.50701,0.53471,0.17238,0.48793,0.03557,0.65151
33,q_rh_low_5M^q_rh_close_10M^prpsl_low_10M^q_sma_low_7M_pdif^q_sma_close_30M_pdif^q_sma_close_20M_pdif^q_rl_high_30M,0.51397,0.54167,0.1304,0.49091,0.02668,0.65449
14,prpsl_low_10M^q_rl_high_10M^prpsl_low_120M^q_rh_close_5M^q_sma_close_10M_pdif^q_sma_volume_7M_pdif^q_rl_low_30M,0.50579,0.53349,0.17948,0.4823,0.03679,0.64587
27,q_rh_close_20M^q_rh_high_20M^prpsh_high_360M^q_rl_high_20M^q_sma_close_10M_pdif^prpsh_high_120M^q_slope_close_15M,0.50239,0.53009,0.19985,0.48358,0.04131,0.64716
43,q_rl_high_30M^q_sma_low_15M_pdif^q_rl_low_20M^q_sma_high_10M_pdif^prpsl_low_5M^q_rh_close_10M^q_rl_close_10M,0.50251,0.53021,0.19907,0.48418,0.04118,0.64776
21,prpsl_low_180M^q_rh_low_10M^prpsl_low_120M^q_rh_close_20M^q_rl_low_10M^q_rh_low_5M^q_rl_close_10M,0.50356,0.53126,0.19275,0.4787,0.03946,0.64228
19,prpsl_low_90M^q_sma_high_20M_pdif^q_rl_close_5M^q_rh_close_10M^q_rl_close_30M^q_rh_low_10M^q_rl_close_10M,0.50261,0.53031,0.19846,0.47972,0.04077,0.6433
30,q_rh_high_10M^q_rh_close_30M^q_sma_close_20M_pdif^prpsh_high_300M^q_sma_low_15M_pdif^q_rh_high_20M^q_rh_high_10M,0.51002,0.53772,0.15401,0.48298,0.03136,0.64655
11,prpsh_high_300M^q_rh_low_10M^q_rl_low_10M^prpsl_low_90M^q_rl_close_10M^q_rh_high_10M^q_slope_close_3M,0.50341,0.5311,0.19367,0.48264,0.0399,0.64621
39,q_rl_close_20M^q_sma_low_7M_pdif^q_sma_volume_7M_pdif^q_rl_high_20M^q_rh_low_20M^prpsh_high_90M^q_rl_low_30M,0.5033,0.531,0.19429,0.4872,0.04032,0.65078
11,prpsh_high_300M^q_rh_close_10M^q_sma_volume_7M_pdif^prpsh_high_60M^q_rh_close_30M^q_rl_high_30M^q_sma_close_7M_pdif,0.50309,0.53079,0.19552,0.48619,0.04053,0.64977
32,q_rh_high_30M^q_rl_close_10M^q_rh_low_10M^q_sma_low_7M_pdif^q_rh_close_10M^prpsl_low_240M^q_rh_close_20M,0.50307,0.53077,0.19568,0.48858,0.04071,0.65216
5,prpsh_high_30M^q_sma_close_20M_pdif^q_slope_close_10M^q_slope_close_5M^q_sma_low_10M_pdif^q_sma_low_7M_pdif^q_sma_close_7M_pdif,0.51282,0.54052,0.13688,0.49151,0.02809,0.65509
23,prpsl_low_300M^q_sma_volume_7M_pdif^q_rh_low_30M^q_rh_low_20M^prpsl_low_15M^q_rl_high_10M^q_rl_low_10M,0.50097,0.52867,0.20772,0.47429,0.04244,0.63786
8,prpsh_high_120M^q_sma_volume_10M_pdif^q_sma_close_15M_pdif^q_rl_high_20M^q_sma_high_10M_pdif^q_rl_high_30M^q_rh_low_20M,0.50715,0.53485,0.17052,0.48405,0.03496,0.64763
12,prpsh_high_360M^q_rh_low_30M^prpsh_high_240M^q_rl_low_30M^q_rh_high_5M^q_rl_high_10M^q_rh_close_30M,0.5143,0.54199,0.12747,0.49456,0.02621,0.65814
33,q_rh_low_5M^prpsl_low_360M^q_sma_close_20M_pdif^q_rh_close_30M^q_rl_close_5M^q_rh_close_10M^q_sma_high_15M_pdif,0.50449,0.53219,0.18627,0.4687,0.03747,0.63228
44,q_rl_low_10M^q_rh_low_5M^q_sma_low_10M_pdif^q_rl_close_5M^q_sma_volume_10M_pdif^prpsl_low_60M^q_slope_close_10M,0.51055,0.53825,0.14985,0.48554,0.0306,0.64911
27,q_rh_close_20M^q_rl_close_5M^q_rh_close_10M^q_rl_close_20M^q_rl_low_30M^q_slope_close_3M^q_sma_volume_7M_pdif,0.51394,0.54164,0.12948,0.49685,0.02673,0.66043
2,prpsh_high_10M^q_sma_high_15M_pdif^q_rh_low_10M^prpsh_high_30M^q_sma_close_7M_pdif^q_rl_close_20M^q_rh_close_20M,0.51289,0.54059,0.13565,0.48403,0.02752,0.6476
25,q_rh_close_5M^q_sma_low_10M_pdif^q_rl_high_30M^q_rh_high_30M^q_rh_low_30M^prpsl_low_20M^q_rl_high_20M,0.50407,0.53177,0.18858,0.49091,0.0393,0.65448
35,q_rh_low_20M^q_rh_close_5M^q_rh_low_20M^q_rl_high_30M^q_slope_close_5M^q_slope_close_10M^q_sma_high_15M_pdif,0.5083,0.536,0.16312,0.48399,0.03337,0.64757
43,q_rl_high_30M^q_sma_close_7M_pdif^q_rl_low_10M^q_sma_close_10M_pdif^prpsl_low_20M^q_rl_high_30M^q_rh_low_30M,0.50576,0.53346,0.1784,0.47694,0.03627,0.64052
35,q_rh_low_20M^q_sma_volume_7M_pdif^q_slope_close_10M^q_sma_low_15M_pdif^q_rl_high_10M^q_slope_close_15M^q_sma_low_10M_pdif,0.51248,0.54018,0.13796,0.47932,0.0278,0.6429
21,prpsl_low_180M^q_rh_low_20M^prpsh_high_15M^q_rl_high_20M^q_sma_volume_7M_pdif^q_rh_low_30M^q_sma_close_7M_pdif,0.5036,0.5313,0.1912,0.48222,0.03936,0.6458
43,q_rl_high_30M^q_sma_volume_7M_pdif^q_sma_low_15M_pdif^q_sma_high_15M_pdif^q_rl_close_10M^q_rl_low_10M^prpsl_low_240M,0.51171,0.5394,0.14259,0.4885,0.02919,0.65207
33,q_rh_low_5M^prpsl_low_10M^q_rl_high_10M^q_rl_low_30M^prpsl_low_120M^q_rh_high_10M^q_rh_close_5M,0.50234,0.53004,0.19877,0.48416,0.04113,0.64774
33,q_rh_low_5M^prpsh_high_20M^q_rh_low_20M^q_sma_low_15M_pdif^prpsl_low_240M^q_rh_close_30M^q_rl_low_20M,0.5003,0.528,0.21096,0.48108,0.04361,0.64465
26,q_rh_close_10M^q_rh_high_5M^prpsl_low_20M^q_rl_low_20M^q_rl_close_5M^q_sma_volume_10M_pdif^q_rh_high_10M,0.50313,0.53083,0.19398,0.48169,0.03993,0.64527
39,q_rl_close_20M^q_rh_close_20M^q_rl_close_20M^q_rh_high_5M^q_sma_low_7M_pdif^prpsl_low_30M^q_rl_close_5M,0.50877,0.53647,0.16003,0.49809,0.03342,0.66167
42,q_rl_high_20M^prpsl_low_10M^q_rh_high_10M^q_slope_close_15M^q_sma_close_20M_pdif^q_sma_high_10M_pdif^q_sma_close_10M_pdif,0.51581,0.54351,0.11759,0.48621,0.02381,0.64979
40,q_rl_close_30M^q_sma_close_30M_pdif^prpsh_high_120M^q_sma_close_15M_pdif^q_rh_low_30M^q_rl_close_10M^q_sma_high_10M_pdif,0.50801,0.53571,0.16435,0.49387,0.03415,0.65744
29,q_rh_high_5M^prpsh_high_120M^q_rh_high_5M^q_sma_high_10M_pdif^prpsh_high_360M^q_rl_low_10M^q_rh_high_30M,0.50918,0.53688,0.15725,0.49027,0.03243,0.65385
33,q_rh_low_5M^q_sma_low_7M_pdif^q_rh_close_5M^q_rh_high_30M^q_rl_high_30M^prpsl_low_5M^q_rh_high_5M,0.50074,0.52844,0.20787,0.49041,0.04356,0.65398
30,q_rh_high_10M^prpsh_high_120M^q_sma_close_7M_pdif^q_rh_high_30M^q_rh_high_10M^q_rh_low_30M^q_rh_close_10M,0.50617,0.53387,0.17515,0.47377,0.03541,0.63735
3,prpsh_high_15M^q_rl_high_10M^q_rh_close_10M^q_sma_volume_7M_pdif^q_rl_close_10M^prpsh_high_180M^q_rh_close_20M,0.50474,0.53244,0.18364,0.49101,0.03823,0.65459
31,q_rh_high_20M^prpsh_high_60M^q_sma_low_7M_pdif^q_rh_high_10M^prpsl_low_10M^q_rl_low_30M^q_sma_volume_10M_pdif,0.5011,0.5288,0.2054,0.47766,0.04218,0.64124
10,prpsh_high_240M^q_rl_close_30M^prpsh_high_120M^q_sma_close_7M_pdif^q_rh_high_30M^q_rh_close_10M^q_sma_low_10M_pdif,0.51139,0.53909,0.14367,0.49305,0.02963,0.65663
25,q_rh_close_5M^q_rh_close_10M^q_sma_high_20M_pdif^q_sma_high_15M_pdif^q_slope_close_7M^q_slope_close_10M^q_sma_high_10M_pdif,0.51357,0.54127,0.13056,0.49477,0.02689,0.65835
38,q_rl_close_10M^q_rl_close_30M^q_rl_close_10M^prpsh_high_30M^prpsh_high_360M^q_rh_close_10M^q_sma_volume_7M_pdif,0.51357,0.54127,0.13056,0.49669,0.02697,0.66027
64,q_slope_close_10M^q_sma_volume_10M_pdif^q_sma_close_7M_pdif^prpsh_high_20M^q_sma_volume_7M_pdif^q_sma_high_20M_pdif^q_rl_low_10M,0.51286,0.54056,0.13472,0.48534,0.02739,0.64892
6,prpsh_high_60M^q_slope_close_7M^q_sma_low_15M_pdif^q_sma_close_15M_pdif^q_sma_close_10M_pdif^q_slope_close_3M^q_sma_volume_7M_pdif,0.51386,0.54156,0.1287,0.49552,0.02652,0.65909
45,q_rl_low_20M^q_rh_high_30M^q_rh_low_30M^q_slope_close_7M^q_rh_high_5M^q_rl_low_10M^q_slope_close_15M,0.50683,0.53452,0.17083,0.49263,0.03551,0.6562
5,prpsh_high_30M^q_rh_low_5M^q_sma_volume_7M_pdif^q_rl_close_5M^q_sma_high_20M_pdif^prpsh_high_20M^q_rl_low_30M,0.51473,0.54243,0.1233,0.48883,0.02511,0.65241
7,prpsh_high_90M^q_rl_low_20M^q_sma_close_15M_pdif^q_rh_high_30M^prpsl_low_30M^q_rl_close_10M^q_sma_close_30M_pdif,0.50395,0.53165,0.18796,0.48068,0.03857,0.64426
36,q_rh_low_30M^q_rh_low_30M^prpsh_high_15M^q_rl_low_20M^q_sma_high_15M_pdif^prpsh_high_360M^q_rl_close_20M,0.50195,0.52965,0.19985,0.48223,0.04126,0.64581
27,q_rh_close_20M^q_sma_low_10M_pdif^q_rl_close_20M^q_rh_high_30M^q_rh_close_10M^prpsl_low_120M^q_rh_close_20M,0.5037,0.5314,0.18935,0.48909,0.03938,0.65266
23,prpsl_low_300M^q_rl_low_20M^q_rl_high_30M^q_sma_low_7M_pdif^q_rl_low_30M^q_sma_volume_10M_pdif^q_rh_high_5M,0.50359,0.53129,0.18997,0.48468,0.03925,0.64825
43,q_rl_high_30M^q_rh_close_5M^q_rl_close_10M^q_slope_close_5M^q_slope_close_7M^q_slope_close_10M^q_slope_close_3M,0.51467,0.54237,0.12346,0.50626,0.02582,0.66983
65,q_slope_close_15M^q_sma_low_7M_pdif^q_sma_close_7M_pdif^prpsh_high_90M^q_rh_low_5M^q_rl_low_10M^q_sma_volume_10M_pdif,0.50343,0.53113,0.1909,0.49422,0.04003,0.65779
42,q_rl_high_20M^q_rh_high_10M^prpsl_low_30M^q_rh_high_20M^q_rh_low_20M^q_rh_low_10M^q_sma_high_20M_pdif,0.50324,0.53094,0.19198,0.47962,0.03938,0.64319
64,q_slope_close_10M^q_rh_high_30M^q_slope_close_15M^q_sma_close_7M_pdif^q_sma_close_15M_pdif^q_slope_close_3M^q_sma_volume_7M_pdif,0.51579,0.54349,0.11667,0.50357,0.02425,0.66715
28,q_rh_close_30M^q_rl_close_30M^prpsh_high_15M^q_rl_high_10M^q_sma_close_30M_pdif^prpsl_low_20M^q_rh_high_5M,0.50021,0.52791,0.21019,0.48449,0.04369,0.64806
6,prpsh_high_60M^q_sma_high_10M_pdif^q_rh_close_20M^prpsh_high_300M^q_rl_high_20M^prpsh_high_240M^q_rl_low_20M,0.5027,0.5304,0.19522,0.48758,0.04058,0.65115
61,q_slope_close_3M^q_sma_low_10M_pdif^prpsh_high_20M^q_sma_close_15M_pdif^q_sma_high_20M_pdif^q_rl_close_10M^q_rh_close_30M,0.50029,0.52799,0.20957,0.48884,0.04385,0.65241
34,q_rh_low_10M^q_sma_low_10M_pdif^q_sma_low_15M_pdif^q_sma_volume_10M_pdif^q_rl_low_30M^prpsh_high_90M^q_rh_close_30M,0.51021,0.53791,0.15,0.4994,0.03131,0.66298
1,prpsh_high_5M^q_rl_low_10M^prpsl_low_180M^q_rh_close_5M^prpsh_high_10M^q_slope_close_7M^q_sma_close_30M_pdif,0.50521,0.53291,0.17994,0.48313,0.03698,0.64671
28,q_rh_close_30M^prpsl_low_300M^q_sma_low_7M_pdif^q_rh_low_10M^q_rl_close_20M^q_rh_high_5M^q_sma_volume_7M_pdif,0.50509,0.53279,0.18056,0.48533,0.03724,0.64891
37,q_rl_close_5M^q_rh_low_10M^q_rh_close_10M^q_rh_low_30M^q_rh_high_30M^q_slope_close_7M^q_sma_close_10M_pdif,0.5113,0.539,0.1429,0.50173,0.02987,0.66531
39,q_rl_close_20M^q_sma_low_15M_pdif^q_rl_high_30M^q_rl_high_10M^q_sma_volume_7M_pdif^prpsl_low_30M^q_rh_close_30M,0.50122,0.52892,0.20324,0.48261,0.04205,0.64618
35,q_rh_low_20M^q_rl_close_30M^q_rl_high_30M^prpsl_low_90M^q_rh_low_5M^q_rl_low_20M^q_sma_close_7M_pdif,0.5082,0.5359,0.16127,0.4995,0.03379,0.66308
41,q_rl_high_10M^q_rl_high_20M^prpsl_low_5M^q_sma_low_10M_pdif^q_sma_high_20M_pdif^q_sma_close_10M_pdif^q_rh_close_30M,0.51033,0.53803,0.14846,0.49414,0.03073,0.65772
31,q_rh_high_20M^q_rl_high_30M^q_sma_close_7M_pdif^q_rl_high_10M^q_rh_high_5M^prpsl_low_360M^q_rh_close_10M,0.50391,0.53161,0.18688,0.48041,0.03834,0.64399
4,prpsh_high_20M^q_rh_low_20M^prpsh_high_15M^q_rl_low_20M^q_rh_close_5M^prpsl_low_300M^q_rh_high_5M,0.50363,0.53133,0.18843,0.48656,0.03904,0.65013
43,q_rl_high_30M^q_rh_close_30M^q_rl_high_20M^q_rh_close_20M^q_sma_close_7M_pdif^q_rl_close_20M^prpsh_high_15M,0.50188,0.52958,0.19892,0.48022,0.04095,0.6438
16,prpsl_low_20M^q_sma_low_15M_pdif^q_rl_high_20M^prpsh_high_240M^q_rh_high_30M^q_rh_close_5M^q_rh_high_5M,0.50334,0.53103,0.19012,0.47306,0.0386,0.63664
41,q_rl_high_10M^prpsh_high_10M^q_rl_low_10M^prpsl_low_60M^q_sma_low_10M_pdif^q_sma_volume_10M_pdif^q_rl_low_20M,0.50801,0.53571,0.16204,0.48234,0.03308,0.64592
46,q_rl_low_30M^q_rh_close_5M^q_sma_close_30M_pdif^prpsh_high_120M^q_rl_low_10M^q_rh_low_20M^q_sma_close_10M_pdif,0.50009,0.52779,0.20957,0.48081,0.04333,0.64438
37,q_rl_close_5M^q_rh_close_30M^prpsh_high_180M^q_rl_high_10M^q_sma_low_15M_pdif^q_sma_close_7M_pdif^q_rl_close_10M,0.50318,0.53087,0.19105,0.48222,0.03936,0.6458
9,prpsh_high_180M^q_rh_close_10M^q_rh_high_20M^q_rh_close_5M^q_sma_close_7M_pdif^q_rl_low_20M^q_sma_volume_7M_pdif,0.50253,0.53023,0.19491,0.47832,0.03996,0.6419
6,prpsh_high_60M^q_rl_high_30M^q_sma_high_15M_pdif^q_rl_close_10M^q_rh_high_20M^q_rh_close_20M^q_rh_close_30M,0.5002,0.5279,0.2088,0.48879,0.04369,0.65236
14,prpsl_low_10M^q_rl_close_10M^q_rl_high_30M^q_sma_close_7M_pdif^q_sma_high_10M_pdif^prpsl_low_15M^q_slope_close_7M,0.50791,0.53561,0.1625,0.49004,0.03358,0.65361
46,q_rl_low_30M^q_slope_close_2M^q_rh_close_10M^q_sma_low_10M_pdif^q_rh_low_10M^q_slope_close_15M^q_sma_low_7M_pdif,0.50848,0.53618,0.15895,0.48973,0.0328,0.65331
29,q_rh_high_5M^q_rl_high_20M^prpsl_low_240M^q_rl_high_30M^q_sma_close_30M_pdif^q_sma_high_15M_pdif^prpsl_low_300M,0.51474,0.54244,0.1213,0.49688,0.02501,0.66046
41,q_rl_high_10M^q_rl_close_10M^q_rh_low_5M^q_rh_low_20M^q_sma_close_20M_pdif^q_rl_close_30M^prpsl_low_360M,0.5084,0.5361,0.15926,0.49045,0.0329,0.65403
31,q_rh_high_20M^q_rl_low_30M^prpsh_high_180M^q_rh_close_5M^q_sma_close_7M_pdif^q_sma_low_7M_pdif^q_sma_high_15M_pdif,0.50892,0.53662,0.15602,0.49513,0.03243,0.6587
11,prpsh_high_300M^q_rh_high_30M^q_rh_low_30M^prpsl_low_90M^q_sma_close_20M_pdif^q_rl_close_30M^q_sma_high_20M_pdif,0.51237,0.54007,0.13519,0.4998,0.02812,0.66338
34,q_rh_low_10M^q_sma_close_20M_pdif^q_rh_close_10M^q_sma_close_15M_pdif^prpsh_high_360M^q_rh_low_10M^prpsh_high_300M,0.51798,0.54568,0.10139,0.48676,0.02046,0.65033
45,q_rl_low_20M^q_sma_low_7M_pdif^q_rh_low_30M^q_rl_close_5M^q_rh_close_30M^prpsh_high_180M^q_sma_low_15M_pdif,0.50418,0.53188,0.1841,0.48422,0.03797,0.64779
25,q_rh_close_5M^q_sma_volume_10M_pdif^prpsh_high_180M^q_rh_close_30M^q_sma_low_7M_pdif^q_rl_close_20M^q_rh_high_5M,0.50418,0.53188,0.1841,0.47887,0.03766,0.64244
37,q_rl_close_5M^prpsh_high_60M^q_rh_close_10M^prpsh_high_20M^q_rh_high_5M^q_sma_high_10M_pdif^q_rl_high_10M,0.50406,0.53176,0.18472,0.48902,0.03839,0.6526
44,q_rl_low_10M^q_rh_close_5M^prpsh_high_20M^q_rl_close_20M^q_sma_close_7M_pdif^prpsl_low_30M^q_rh_close_10M,0.49971,0.52741,0.2108,0.47426,0.04317,0.63784
16,prpsl_low_20M^q_rh_high_10M^prpsl_low_5M^q_rh_close_30M^prpsl_low_60M^q_sma_high_15M_pdif^q_rl_high_10M,0.49982,0.52752,0.21003,0.47325,0.04294,0.63682
24,prpsl_low_360M^q_rh_close_20M^q_rh_close_5M^q_rh_low_10M^q_sma_close_20M_pdif^prpsh_high_300M^q_rl_high_30M,0.50159,0.52929,0.19938,0.47387,0.04066,0.63744
41,q_rl_high_10M^q_rl_close_10M^q_sma_high_15M_pdif^q_sma_volume_7M_pdif^prpsl_low_90M^q_rl_high_20M^q_rl_low_30M,0.50159,0.52929,0.19938,0.48124,0.04113,0.64482
